timestamp,Basilea Temperature [2 m elevation corrected],Basilea Growing Degree Days [2 m elevation corrected],Basilea Temperature [1000 mb],Basilea Temperature [850 mb],Basilea Temperature [700 mb],Basilea Sunshine Duration,Basilea Shortwave Radiation,Basilea Direct Shortwave Radiation,Basilea Diffuse Shortwave Radiation,Basilea Precipitation Total,Basilea Snowfall Amount,Basilea Relative Humidity [2 m],Basilea Cloud Cover Total,Basilea Cloud Cover High [high cld lay],Basilea Cloud Cover Medium [mid cld lay],Basilea Cloud Cover Low [low cld lay],Basilea CAPE [180-0 mb above gnd],Basilea Mean Sea Level Pressure [MSL],Basilea Geopotential Height [1000 mb],Basilea Geopotential Height [850 mb],Basilea Geopotential Height [700 mb],Basilea Geopotential Height [500 mb],Basilea Temperature,Basilea Soil Temperature [0-10 cm down],Basilea Soil Moisture [0-10 cm down],Basilea Vapor Pressure Deficit [2 m],Basilea Wind Speed [10 m],Basilea Wind Direction [10 m],Basilea Wind Speed [80 m],Basilea Wind Direction [80 m],Basilea Wind Gust,Basilea Wind Speed [900 mb],Basilea Wind Direction [900 mb],Basilea Wind Speed [850 mb],Basilea Wind Direction [850 mb],Basilea Wind Speed [700 mb],Basilea Wind Direction [700 mb],Basilea Wind Speed [500 mb],Basilea Wind Direction [500 mb]
2022-01-04T10:00:00,11.130529,0.04710539,13.24,7.16,-2.13,0,5.34,1.7583005,3.5816996,0.6,0,74,100,100,100,100,13,1001.3,12,1362,2930,5527,9.71,9.050018,0.282,3.4298687,29.275326,224.50179,37.688404,226.54816,59.039997,91.800705,247.15546,107.24012,265.5718,136.27083,264.84668,119.94537,268.10803
2022-01-04T11:00:00,12.490529,0.103772044,14.69,6.89,-2.36,0,35.6,11.776316,23.823683,0.9,0,74,100,100,100,100,14,1001.3,14,1366,2932,5529,10.8,9.450012,0.283,3.7516222,35.426632,232.43141,46.160084,234.2026,66.6,101.89017,251.24496,119.4663,263.9458,147.85266,266.64993,122.779,268.99197
2022-01-04T12:00:00,12.870529,0.119605385,14.85,6.08,-2.4,0,57.85,7.266388,50.58361,0.6,0,73,100,100,100,100,16,1000.8,10,1361,2929,5519,11.45,10,0.282,3.9940758,33.270313,234.24611,42.83395,236.30994,59.039997,92.79693,247.41434,122.147736,258.09396,113.810684,260.71643,109.49919,268.11597
2022-01-04T13:00:00,14.670529,0.1946054,16.7,6.65,-3.07,0,97.9,23.878471,74.02153,0.4,0,65,100,100,100,12,17,999.6,1,1356,2923,5510,12.99,10.640015,0.282,5.8193903,39.777966,244.82648,52.675762,245.3616,70.56,95.77691,249.9985,120.23838,259.12744,133.70403,261.17175,113.03369,258.79742
2022-01-04T14:00:00,16.830528,0.28460535,18.27,6.7,-2.79,53.939396,332.86,154.5172,178.34279,0,0,55,10,19,10,10,10,998.9,-5,1355,2921,5507,16.95,14.119995,0.281,8.590183,34.322937,245.85446,42.87628,246.2329,59.399998,70.93097,250.7374,89.80827,259.1405,118.48814,256.47043,125.85385,261.7772
2022-01-04T15:00:00,16.89053,0.2871054,18.55,6.92,-3.17,0,242.08,143.15332,98.92668,0,0,53,100,87,0,100,23,998.9,-5,1356,2922,5507,16.39,14.600006,0.28,9.00616,30.75209,242.83502,39.28456,243.90457,57.239998,65.80028,246.8014,86.069374,250.95877,111.82622,252.96507,124.17912,261.32962
2022-01-04T16:00:00,16.750528,0.28127202,18.78,6.91,-3.8,0,115.7,70.960144,44.739857,0,0,51,100,21,10,100,12,998.1,-11,1350,2914,5497,15.31,14.529999,0.279,9.306411,29.723444,253.10135,39.516457,253.05078,48.239998,68.654366,250.70996,83.9356,249.93292,112.265755,257.96942,126.297935,260.48398
2022-01-04T17:00:00,16.240528,0.260022,18.27,6.59,-4.15,0,78.32,50.427773,27.892227,0,0,52,100,26,25,100,19,998.4,-9,1350,2912,5491,14.77,14.26001,0.279,8.82565,28.943642,264.28943,38.046055,263.4802,55.44,66.70791,256.26373,76.308105,253.27487,113.95692,259.25806,128.86842,262.6169
2022-01-04T18:00:00,15.010529,0.20877202,17.13,5.97,-4.76,0,14.24,8.803843,5.4361577,0,0,58,100,21,18,100,60,998,-11,1344,2901,5475,13.61,13.700012,0.279,7.1378374,22.086521,289.0256,28.348713,287.7447,54,57.33388,262.78574,78.58232,256.2184,115.78632,255.22923,128.79752,259.69516
2022-01-04T19:00:00,12.000529,0.08335539,13.53,5.9,-4.72,0,0,0,0,0,0,80,100,35,10,100,48,998.9,-6,1341,2897,5470,11.98,12.910004,0.282,2.7944288,15.379206,327.42596,17.673029,326.63367,45.719997,42.962345,265.67493,71.951385,251.02112,114.67794,254.52403,131.32895,256.68753
2022-01-04T20:00:00,10.320529,0.013355374,11.49,4.91,-4.92,0,0,0,0,0.1,0,88,100,56,10,100,36,999.2,-3,1335,2892,5461,10.91,11.920013,0.284,1.5000086,18.043148,331.38956,21.794127,329.19855,46.079998,36.537785,264.34558,69.92624,245.6781,110.656525,251.21138,139.00476,255.60387
2022-01-04T21:00:00,6.7705283,0,7.9,1.61,-4.66,0,0,0,0,0.8,0,86,100,54,0,100,2,1001,8,1330,2883,5450,8.17,10.5,0.283,1.3763599,25.189713,329.03625,32.682766,333.1527,46.8,44.208233,343.92645,43.237484,272.38596,99.93485,246.20517,140.34691,254.68042
2022-01-04T22:00:00,6.8905287,0,7.89,-0.51,-5.3,0,0,0,0,1.1,0,89,100,100,100,100,7,1002.9,25,1343,2883,5444,7.91,9.450012,0.282,1.0903635,16.548256,315.8814,19.61587,312.76883,22.319998,39.18712,293.2677,41.741375,284.9951,102.48372,248.57234,142.3166,253.99489
2022-01-04T23:00:00,6.5805287,0,7.64,-0.89,-6.21,0,0,0,0,0.2,0,80,100,100,100,100,4,1003.7,32,1347,2880,5432,7.07,8.700012,0.281,1.940742,21.841648,278.53076,27.757376,279.70667,29.519999,47.15038,290.0952,47.3465,295.2011,100.88032,248.65422,140.28456,250.35606
2022-01-05T00:00:00,6.0805287,0,7.19,-0.95,-6.97,0,0,0,0,0,0,81,100,100,100,100,0,1003.8,33,1348,2876,5419,6.39,7.980011,0.28,1.7813067,22.68,270,28.8,270,32.760002,51.61576,290.83667,50.564304,289.98312,90.622795,250.98923,140.59462,247.57199
2022-01-05T01:00:00,5.9205284,0,7.14,-1.09,-9.64,0,0,0,0,0,0,79,100,100,100,100,0,1004.2,36,1352,2876,5411,6.09,7.4299927,0.279,1.9471836,21.194187,249.10223,27.09822,250.60219,32.399998,54.74486,279.46234,50.7919,286.89374,68.536285,266.38614,136.55963,244.71848
2022-01-05T02:00:00,6.540529,0,7.97,-0.54,-10.58,0,0,0,0,0,0,76,100,100,100,100,9,1004.9,42,1361,2882,5408,6.23,7.100006,0.264,2.3224964,20.808498,232.7336,27.459293,235.68492,34.56,59.079494,267.90475,58.49862,277.78104,77.25503,274.27585,124.612015,243.58301
2022-01-05T03:00:00,6.790529,0,8.25,-0.72,-11.31,0,0,0,0,0,0,74,100,100,100,100,22,1004.8,41,1360,2880,5398,6.24,6.9400024,0.263,2.5596075,24.408424,232.79208,32.559605,234.90419,37.44,62.322643,261.02737,58.64024,275.9906,73.44794,269.15747,116.14394,247.01129
2022-01-05T04:00:00,6.7205286,0,8.23,-1.5,-11.42,0,0,0,0,0,0,77,100,100,100,20,16,1004.8,41,1358,2876,5386,6.03,6.850006,0.262,2.2534175,22.59699,247.52057,29.495842,250.0169,34.92,58.031513,267.15533,56.575005,276.94412,70.06047,262.61935,117.94382,251.12262
2022-01-05T05:00:00,6.3805285,0,7.78,-1.72,-11.99,0,0,0,0,0,0,82,100,95,100,0,35,1005.5,47,1361,2876,5376,5.68,6.6400146,0.261,1.722806,24.29133,263.19095,33.31508,263.79657,33.12,57.241127,270.36035,52.441505,278.68634,66.23412,259.6673,132.64471,255.05856
2022-01-05T06:00:00,5.7405286,0,6.84,-2.72,-12.62,0,0,0,0,0,0,87,100,2,100,100,100,1006.6,56,1365,2876,5366,5.73,6.3900146,0.261,1.1904917,24.86868,292.10944,31.581665,294.22775,29.88,45.32284,300.02713,38.439167,292.0007,59.36617,261.28027,133.3444,252.8859
2022-01-05T07:00:00,2.3605285,0,2.76,-5.82,-13.73,0,0,0,0,0.5,0.35,80,100,0,100,100,1,1009.4,76,1369,2872,5355,3.66,5.8200073,0.261,1.4449563,19.862083,313.5312,23.557316,308.79657,28.08,43.565945,317.34415,42.284294,312.93,63.495872,262.8347,125.82759,252.86111
2022-01-05T08:00:00,3.0505285,0,3.73,-6.82,-14.21,0,0,0,0,0.2,0.14,71,100,0,100,100,4,1010.3,84,1377,2873,5350,3.46,5.200012,0.26,2.2002416,24.464113,302.98853,31.75355,302.96942,37.079998,40.541176,307.78574,40.984703,314.64413,62.205036,257.97473,105.745056,255.2068
2022-01-05T09:00:00,1.9105287,0,2.76,-7.27,-14.9,0,0,0,0,0,0,78,65,0,0,65,18,1010.8,88,1378,2869,5342,1.94,4.480011,0.26,1.5393081,24.798225,297.68106,30.599998,298.07248,31.319998,46.938255,311.26862,48.70123,311.70392,50.805935,267.56335,85.401985,260.5377
2022-01-05T10:00:00,1.3005286,0,1.88,-7.16,-14.89,40.064983,23.14,6.4524975,16.687502,0,0,80,10,0,0,10,0,1012.4,100,1388,2876,5344,1.83,3.7700195,0.259,1.3396125,25.161398,289.21268,32.33193,288.83844,32.760002,45.035984,304.57928,42.941223,304.75592,54.795734,266.9872,81.458694,261.8699
2022-01-05T11:00:00,1.3505287,0,1.52,-6.87,-15.97,53.939396,140.62,41.847183,98.77281,0,0,78,10,0,0,10,0,1014,112,1399,2885,5348,3.08,3.7600098,0.259,1.478867,24.448214,283.627,27.852928,284.21585,31.319998,44.53681,302.7909,41.835964,307.65878,43.50194,280.008,74.18184,268.60962
2022-01-05T12:00:00,2.2805285,0,2.33,-7.04,-16.33,53.939396,245.64,92.55235,153.08765,0,0,71,10,0,0,10,0,1014.1,114,1402,2886,5344,4.45,4.1600037,0.259,2.0832977,24.336637,277.65067,27.595823,277.49585,30.599998,44.12754,295.10162,40.83898,303.12973,40.609848,294.06564,69.885445,272.06647
2022-01-05T13:00:00,3.0805285,0,3.07,-7.58,-16.61,53.939396,303.49,138.98721,164.50278,0,0,68,10,0,0,10,8,1013.6,110,1400,2885,5338,5.55,4.830017,0.259,2.4330077,24.905132,274.14462,27.44513,274.51398,30.960001,40.761158,287.4748,38.896664,300.59998,38.378433,306.22495,63.690495,280.42072
2022-01-05T14:00:00,3.9505286,0,4.03,-7.07,-16.92,53.939396,197.58,159.58556,37.99445,0,0,59,10,0,0,10,12,1011.6,94,1388,2871,5326,6.55,6.2700195,0.258,3.3143053,17.654686,286.58734,19.137648,286.38956,24.84,23.469128,290.6589,33.233284,309.72614,44.932266,295.12784,58.96202,282.33908
2022-01-05T15:00:00,4.6305285,0,4.64,-6.52,-16.77,53.939396,306.16,144.75954,161.40047,0,0,54,10,0,0,10,18,1012.8,105,1401,2884,5338,7.23,6.8000183,0.258,3.8997688,20.545246,281.11304,23.233253,282.5288,26.28,27.852928,284.21585,34.358788,305.18875,38.12092,320.74866,49.837574,302.3125
2022-01-05T16:00:00,4.6505284,0,4.84,-6.35,-16.38,53.939396,246.53,105.43829,141.0917,0,0,54,10,0,0,10,19,1013.2,107,1405,2889,5342,6.42,6.869995,0.258,3.9052172,22.065973,275.61758,25.364037,276.5198,26.28,30.54701,278.1301,35.949562,302.73523,39.206955,329.66785,45.54249,320.77435
2022-01-05T17:00:00,4.3105288,0,4.82,-6.29,-16.21,53.939396,150.41,45.83616,104.573845,0,0,56,10,0,0,10,15,1013.3,109,1406,2891,5344,4.92,6.4400024,0.258,3.6477046,21.288757,273.87854,26.042212,275.55298,25.919998,33.617138,279.8658,37.784565,300.96378,42.342487,333.2171,47.590855,342.38742
2022-01-05T18:00:00,3.2905285,0,4.38,-6.47,-16.4,55.183334,37.38,10.505089,26.874912,0,0,62,0,0,0,0,11,1012.3,100,1396,2881,5338,2.94,5.470001,0.258,2.9323697,16.575644,272.48956,24.648829,276.70984,24.119999,35.757988,286.9755,40.321606,307.38147,42.92311,337.3062,61.5421,6.0440826
2022-01-05T19:00:00,2.6905286,0,3.85,-6.44,-16.19,0,0,0,0,0,0,66,10,0,0,10,26,1013.3,108,1403,2889,5348,2.22,4.4900208,0.258,2.5146666,14.917212,261.67435,21.67487,265.23636,25.919998,36.345737,286.10132,35.71265,307.21643,42.354733,340.64102,61.314243,9.462311
2022-01-05T20:00:00,1.8405286,0,3.12,-6.29,-15.84,0,0,0,0,0,0,72,59,0,0,59,4,1015.3,123,1418,2905,5367,1.64,3.7799988,0.258,1.9493537,14.345898,252.47443,22.668568,259.93933,31.68,39.523014,290.25064,34.44167,311.1859,42.463215,341.7187,64.52441,6.7285004
2022-01-05T21:00:00,2.1805286,0,2.96,-6.56,-15.96,0,0,0,0,0,0,72,100,0,0,100,6,1014.7,119,1413,2900,5362,2.5,3.4400024,0.258,1.9971929,16.299694,263.65982,21.626984,267.1376,28.8,39.30435,298.44293,34.75445,320.04248,40.953064,345.23083,59.55253,13.280182
2022-01-05T22:00:00,2.4005284,0,3.11,-6.39,-15.42,0,0,0,0,0,0,73,100,0,0,100,8,1015.1,122,1415,2905,5367,2.51,3.4599915,0.258,1.9562454,20.211363,265.91437,26.28986,268.43063,30.960001,40.14605,302.55,30.248568,321.76617,37.08175,359.4438,53.5239,14.410095
2022-01-05T23:00:00,2.2005286,0,2.79,-6.38,-15.47,0,0,0,0,0,0,78,100,0,0,100,6,1014.2,115,1408,2899,5361,2.58,3.4400024,0.259,1.5714593,21.602999,269.04517,26.64,270,25.919998,40.336067,310.65677,23.47741,324.3602,34.2303,2.4110107,43.708508,4.7244263
2022-01-06T00:00:00,2.1605287,0,2.63,-6.27,-15.25,0,0,0,0,0,0,81,100,0,0,100,0,1015.8,127,1420,2913,5375,2.58,3.4200134,0.259,1.3533096,19.134262,274.31604,23.535301,276.14664,22.68,30.61482,318.8141,19.228851,321.84277,35.64,360,43.205997,0.954834
2022-01-06T01:00:00,2.1705287,0,2.6,-6.12,-15.18,0,0,0,0,0,0,82,100,0,0,100,0,1017.1,138,1430,2924,5387,2.53,3.3900146,0.26,1.2829957,16.700275,277.4314,21.188072,279.7824,16.919998,20.523157,322.12503,17.581125,317.48956,36.537785,354.34558,45.86151,355.4978
2022-01-06T02:00:00,2.0005286,0,2.38,-6.06,-15.24,0,0,0,0,0,0,82,100,0,0,100,0,1015.9,128,1419,2913,5375,2.59,3.3600159,0.285,1.2675462,15.546833,275.31454,19.245697,277.5238,16.56,15.021105,314.029,15.072783,310.156,35.936943,349.02777,48.14453,353.991
2022-01-06T03:00:00,1.8105286,0,2.11,-5.97,-15.23,0,0,0,0,0,0,84,100,0,0,100,0,1016.7,134,1425,2919,5380,2.44,3.3000183,0.284,1.1115322,15.496736,272.66302,18.416384,274.48462,18.359999,11.480557,311.1859,13.18308,304.99203,35.97479,341.92767,53.153362,351.43085
2022-01-06T04:00:00,1.5405287,0,1.82,-5.95,-15.38,0,0,0,0,0,0,85,100,0,0,100,0,1017.3,139,1429,2923,5384,2.22,3.1900024,0.284,1.0221362,19.083395,271.08093,23.051247,271.78992,16.919998,9.885262,303.11136,12.096214,306.52887,34.47176,335.30847,54.744865,353.20212
2022-01-06T05:00:00,1.2905287,0,1.55,-5.95,-15.59,0,0,0,0,0,0,85,100,0,0,100,0,1017.5,141,1430,2924,5385,2,3.0400085,0.284,1.0039887,20.880001,270,25.210283,271.6366,18.359999,9.83268,293.7495,13.755579,317.1211,34.03476,336.96057,59.53185,356.18594
2022-01-06T06:00:00,1.0505286,0,1.32,-5.9,-15.86,0,0,0,0,0,0,88,100,0,0,100,2,1018.6,149,1438,2931,5393,1.83,2.8900146,0.284,0.78946924,22.366402,273.6914,26.368616,274.69867,21.96,12.682018,304.5923,17.283749,324.3236,35.603615,335.50812,65.88885,359.06082
2022-01-06T07:00:00,0.8905287,0,1.13,-6.1,-16.15,0,0,0,0,0.3,0.21000001,90,100,0,0,100,1,1018.3,147,1435,2927,5393,1.97,2.830017,0.284,0.6503644,25.40743,277.32642,29.478264,278.42697,23.039999,14.693999,329.03625,19.959719,352.74683,38.988182,331.3051,70.22307,1.4687958
2022-01-06T08:00:00,0.92052865,0,1.14,-6.3,-16.38,0,0,0,0,0.2,0.14,89,100,0,0,100,1,1018.8,151,1439,2929,5401,1.92,2.7900085,0.284,0.7169466,25.721743,276.42877,29.070974,277.82907,23.4,15.542662,346.6075,19.493261,4.236374,38.773186,328.67133,72.39223,1.7097931
2022-01-06T09:00:00,0.9405287,0,1.11,-6.47,-16.79,0,0,0,0,0.1,0.07,88,100,0,0,100,6,1019.6,157,1444,2933,5411,1.87,2.75,0.284,0.78324986,26.525429,277.8002,29.888672,279.0085,25.199999,18.486622,353.29016,21.611998,358.09085,38.141315,326.15994,75.27099,1.6443939
2022-01-06T10:00:00,1.1505287,0,1.17,-6.55,-17.21,0,13.349999,6.7732983,6.576701,0.1,0.07,87,100,0,0,100,17,1020.1,161,1449,2935,5419,2.54,2.8000183,0.284,0.8614249,25.509243,278.9306,27.820337,280.43747,24.48,19.164719,354.61072,20.364674,351.8699,39.83006,330.19092,77.04084,359.73227
2022-01-06T11:00:00,1.6105287,0,1.51,-6.96,-17.15,0,64.08,58.479874,5.6001263,0,0,83,100,0,0,100,3,1020.9,168,1455,2940,5427,3.3,3.1400146,0.284,1.1642385,25.40743,277.32642,26.576681,278.56915,23.759998,18.175545,352.0304,19.586117,342.89728,35.42846,332.133,75.24086,359.72586
2022-01-06T12:00:00,2.4705286,0,2.05,-7.05,-16.9,0,147.73999,95.5282,52.211792,0,0,79,100,0,0,100,12,1021.5,173,1461,2945,5435,5.62,3.9400024,0.284,1.5291119,24.216522,281.14288,24.288662,281.97614,21.96,15.175612,337.6938,17.414474,330.25513,34.154495,327.48248,73.44087,0.28085327
2022-01-06T13:00:00,3.1505284,0,2.61,-6.98,-16.47,32.121212,252.76,142.102,110.65799,0,0,74,46,0,0,46,8,1021.2,170,1460,2944,5438,7.41,5.130005,0.284,1.9866219,22.19773,278.39294,21.841648,278.53076,19.8,13.18308,304.99203,19.09358,315.76392,30.449274,335.55603,70.92365,359.41833
2022-01-06T14:00:00,3.6105285,0,3.33,-6.25,-13.99,10.909091,215.37999,146.70622,68.67377,0,0,76,81,0,0,81,4,1020.2,163,1456,2948,5459,6.04,5.480011,0.284,1.8942661,9.659814,333.43497,9.178235,334.44003,9,9.007196,357.7094,13.441071,7.6960297,26.6327,9.334991,54.834747,7.544922
2022-01-06T15:00:00,4.2205286,0,3.77,-6.19,-13.83,30.303032,209.15,138.61838,70.531624,0,0,72,49,0,0,49,11,1021.1,171,1466,2956,5470,7.37,5.9100037,0.284,2.306686,9.659814,333.43497,8.854829,333.43497,9.72,9.72,360,14.685176,11.309921,24.933735,4.9697266,50.963844,8.530762
2022-01-06T16:00:00,4.3305287,0,4.09,-6.05,-13.51,59.393936,253.65,106.27623,147.37376,0,0,70,1,0,0,1,18,1020.4,165,1461,2951,5468,6.47,6.200012,0.284,2.4905548,11.841756,340.46335,11.841756,340.46335,11.879999,12.964998,1.5911255,14.84318,14.03624,24.881702,3.3177795,46.22882,8.5086975
2022-01-06T17:00:00,4.1505284,0,4.21,-6.14,-12.98,53.939396,132.61,53.927612,78.68239,0,0,70,10,0,0,10,18,1021.3,172,1468,2958,5477,4.81,5.869995,0.284,2.4593587,12.413476,343.1416,13.5515,343.00916,11.5199995,13.698934,3.0127716,14.264361,10.175507,26.009842,4.7636414,45.53253,4.9893494
2022-01-06T18:00:00,3.2305286,0,3.87,-6.26,-12.24,56.35,39.16,11.015875,28.144125,0,0,75,0,0,0,0,16,1022.1,178,1474,2965,5485,2.64,4.9299927,0.284,1.9210372,8.209263,344.74487,11.367109,349.04596,9.36,11.720751,10.619659,10.966713,23.198593,25.509243,8.9305725,47.297207,4.365265
2022-01-06T19:00:00,2.6205285,0,3.64,-6.29,-11.58,0,0,0,0,0,0,78,0,0,0,0,7,1022,177,1472,2964,5488,1.6,3.869995,0.284,1.6190782,4.68,360,9.3876505,355.60132,7.5599995,9.227524,20.55603,8.209263,37.87497,23.664352,13.190598,48.73315,4.236374
2022-01-06T20:00:00,1.8705287,0,3.35,-6.32,-10.88,0,0,0,0,0,0,81,0,0,0,0,0,1022.3,179,1473,2968,5495,0.73,2.9400024,0.284,1.3256121,3.8268526,41.18593,6.519877,6.340164,5.04,6.439876,26.565033,5.1919937,56.30993,22.007162,15.172913,48.074493,5.1555786
2022-01-06T21:00:00,1.3905287,0,2.96,-6.4,-10.42,0,0,0,0,0,0,82,0,0,0,0,0,1021.7,173,1467,2962,5492,-0.01,2.149994,0.283,1.2134562,2.0991426,239.03624,3.5455887,336.0375,3.2399998,4.3498964,24.443954,2.6208394,74.054596,18.947083,14.300262,45.680298,6.7889557
2022-01-06T22:00:00,1.5505286,0,2.69,-6.44,-9.9,0,0,0,0,0,0,82,0,0,0,0,0,1022,176,1469,2967,5499,-0.3,1.7900085,0.283,1.2274418,4.8965297,233.97263,5.4119864,266.1859,5.7599998,2.6208394,15.945404,0.5091169,135,17.015474,6.0724487,42.021423,6.394394
2022-01-06T23:00:00,1.5905286,0,2.69,-6.34,-9.59,0,0,0,0,0,0,82,0,0,0,0,0,1023.3,186,1479,2981,5513,-0.32,1.7799988,0.283,1.2309608,4.39436,214.99202,5.6920996,251.56506,5.3999996,1.1384199,71.56504,1.835647,191.30994,16.65754,353.79657,36.832767,4.4845886
2022-01-07T00:00:00,-0.009471342,0,2.4,-6.29,-9.52,0,0,0,0,0,0,84,0,0,0,0,0,1022.6,179,1471,2975,5507,-0.42,1.6900024,0.283,0.9750886,6.151683,200.55605,7.145796,229.08562,5.7599998,1.484318,165.96376,3.7064266,209.05461,14.145756,345.25644,32.527744,354.9204
2022-01-07T01:00:00,-0.6694713,0,1.87,-6.27,-9.22,0,0,0,0,0,0,82,0,0,0,0,0,1022.7,179,1470,2976,5509,-0.67,1.6900024,0.282,1.0455856,5.937272,194.03624,10.948973,207.40758,5.04,2.4149535,206.56505,4.8433046,228.01279,12.245293,335.69547,30.29566,339.8424
2022-01-07T02:00:00,-0.7494713,0,1.9,-6.3,-8.81,0,0,0,0,0,0,83,6,20,0,0,0,1022.6,178,1469,2977,5511,-0.68,1.6900024,0.275,0.9817538,4.1046314,195.25513,10.041354,194.53445,5.04,4.5820518,225,6.12,241.92752,14.386494,328.29858,31.435646,330.49927
2022-01-07T03:00:00,-0.70947134,0,1.69,-6.22,-8.68,0,0,0,0,0,0,82,8.400001,28,0,0,0,1022.8,180,1471,2982,5513,-0.66,1.6900024,0.275,1.0425406,3.6179552,174.28941,7.968939,161.56505,6.8399997,7.729527,207.75854,8.209263,232.12502,17.309975,315,29.301876,317.48956
2022-01-07T04:00:00,-0.6194713,0,1.59,-6.11,-8.85,0,0,0,0,0,0,83,7.5000005,25,0,0,0,1021.3,168,1459,2971,5500,-0.64,1.6700134,0.278,0.9911022,2.5455842,135,4.6102495,141.34018,6.4799995,9.826088,208.44293,11.304229,232.76517,22.26477,309.09387,30.45566,302.9387
2022-01-07T05:00:00,-0.68947136,0,1.45,-6.05,-9.07,0,0,0,0,0,0,85,100,38,100,0,0,1020.7,164,1454,2967,5494,-0.58,1.4100037,0.285,0.87005186,2.8116899,129.80557,1.484318,165.96376,4.68,11.720751,227.48956,15.137133,244.65384,25.460936,303.4654,33.58821,289.40598
2022-01-07T06:00:00,-0.32947135,0,1.15,-5.84,-9.57,0,0,0,0,0,0,82,100,21,100,0,0,1021.8,173,1463,2975,5500,-0.13,1.0400085,0.285,1.0717859,1.9386592,158.1986,1.8,270,5.3999996,15.941944,244.59229,20.969805,258.11133,26.87491,309.0194,40.862774,284.2811
2022-01-07T07:00:00,-0.43947133,0,1.46,-5.89,-9.68,0,0,0,0,0,0,83,100,29,100,0,0,1021.2,168,1458,2969,5493,-0.34,0.8800049,0.285,1.0041766,0.5091169,225,3.6,270,7.2,19.70815,260.5377,26.478973,262.97162,24.696104,300.6773,40.946735,302.43256
2022-01-07T08:00:00,-0.6094713,0,1.79,-6.38,-9.9,0,0,0,0,0,0,84,90,0,90,0,0,1021.4,169,1459,2968,5491,-0.89,0.86001587,0.284,0.93348217,3.319036,229.39871,6.519877,276.34018,15.84,28.521906,265.65677,32.561596,264.28943,23.936617,282.15494,44.631287,294.29095
2022-01-07T09:00:00,-0.32947135,0,2.08,-6.72,-10.27,0,0,0,0,0,0,81,93,0,93,0,0,1020.6,164,1453,2960,5480,-0.75,0.80999756,0.284,1.131329,6.1305785,229.76364,15.893093,256.9081,18.72,35.543507,263.01895,35.80688,260.15887,29.957968,265.86533,48.299065,280.30487
2022-01-07T10:00:00,1.2305287,0,2.18,-6.34,-10.46,17.792929,23.14,6.456568,16.683432,0,0,73,60,0,60,0,0,1020.8,167,1457,2963,5476,0.81,0.77001953,0.283,1.7994175,10.464797,243.43495,17.418196,251.93953,22.319998,42.10769,262.63196,39.541046,259.50854,36.758804,261.5525,49.837578,274.55743
2022-01-07T11:00:00,2.5105286,0,2.87,-5.86,-11.62,0,145.06999,43.23031,101.83968,0,0,67,100,0,100,47,0,1021.4,172,1464,2970,5476,2.73,0.77001953,0.283,2.4097266,21.2522,243.869,25.9225,242.72324,29.519999,46.84152,262.49268,41.442238,262.01068,42.821846,262.7555,56.684853,265.6292
2022-01-07T12:00:00,3.5205286,0,3.99,-5.91,-11.79,0,190.45999,102.037704,88.42229,0,0,60,100,0,0,100,2,1020.8,168,1463,2965,5467,3.11,0.77001953,0.283,3.137166,27.155552,255.41107,31.550869,253.426,32.039997,46.115143,257.37418,40.016712,261.72412,41.493805,261.51837,60.172783,257.21094
2022-01-07T13:00:00,4.0705285,0,4.74,-5.08,-12.07,0,143.29,78.29403,64.995964,0,0,58,100,0,31,100,0,1019,154,1452,2953,5448,3.54,0.77001953,0.282,3.4238458,26.141552,247.31944,29.354902,246.89368,34.92,45.258457,248.53711,49.795948,254.0546,45.429947,266.8202,65.68693,251.46576
2022-01-07T14:00:00,3.6805286,0,3.9,-4.66,-11.91,0,152.19,76.06304,76.12696,0,0,67,100,0,100,100,4,1017.3,140,1437,2945,5434,4.25,3.5700073,0.282,2.6174765,19.211996,257.00537,23.143827,254.66672,25.919998,38.64764,242.24146,41.62478,264.04288,45.3957,272.27246,64.44402,248.0203
2022-01-07T15:00:00,3.7705286,0,4.02,-4.94,-12.19,0,100.57,22.225487,78.34451,0,0,75,100,0,36,100,3,1017.8,144,1442,2949,5431,4.64,3.9400024,0.282,1.9955258,19.09358,225.7639,23.424908,226.24536,27.359999,45.94762,246.44774,57.601124,270.3581,45.429947,273.17984,70.19908,248.9625
2022-01-07T16:00:00,3.6005285,0,3.83,-5.6,-12.49,0,72.979996,14.258068,58.721928,0.4,0,81,100,0,100,100,6,1018,146,1443,2946,5421,3.96,4.1600037,0.284,1.4985719,18.947083,255.69974,24.36591,257.19574,31.319998,53.397842,250.70996,61.04415,262.2044,50.688457,263.8845,66.78751,248.82945
2022-01-07T17:00:00,3.1405284,0,3.51,-5.19,-13.51,0,34.71,4.9789944,29.731005,0.8,0.56,85,100,0,100,100,1,1018.5,150,1444,2947,5416,3.59,3.980011,0.29,1.145319,19.930477,249.92847,27.09822,250.60219,31.319998,64.089096,256.35406,53.802834,285.5241,44.91929,296.15436,60.459637,246.48784
2022-01-07T18:00:00,2.6305285,0,3.2,-4.14,-14.39,0,24.92,9.952329,14.967671,0.1,0.07,85,100,0,100,100,1,1017.8,144,1442,2942,5403,2.72,3.7000122,0.29,1.1047006,25.842384,251.31265,32.902103,252.15979,36.36,64.101234,278.7217,53.418465,292.59015,47.357452,275.2339,55.866154,243.60007
