timestamp,Basilea Temperature [2 m elevation corrected],Basilea Precipitation Total,Basilea FAO Reference Evapotranspiration [2 m]
20220129T0300,1.0205287,0,0.000608658
20220129T0400,0.92052865,0,0.000521075
20220129T0500,0.79052866,0,0
20220129T0600,0.87052864,0,0.008719726
20220129T0700,0.46052867,0,0.012043378
20220129T0800,1.0905286,0,0.019612884
20220129T0900,1.4105287,0,0.016850173
20220129T1000,2.4305286,0,0.017405517
20220129T1100,4.5705285,0,0.08153624
20220129T1200,6.3505287,0,0.122480206
20220129T1300,7.9805284,0,0.1665143
20220129T1400,7.8505287,0,0.14919612
20220129T1500,8.420529,0,0.12696739
20220129T1600,8.330529,0,0.1001718
20220129T1700,8.460529,0,0.085000284
20220129T1800,7.8805285,0,0.052868918
20220129T1900,7.6605287,0,0.033909608
20220129T2000,7.3205285,0,0.021680718
20220129T2100,7.0305285,0,0.019749573
20220129T2200,7.2505283,0,0.025577383
20220129T2300,7.3205285,0,0.02532276
20220130T0000,7.6705284,0,0.028354539
20220130T0100,7.4005284,0,0.02155337
20220130T0200,7.5305285,0,0.020230923
20220130T0300,7.5905285,0,0.017833171
20220130T0400,7.3805285,0,0.016027242
20220130T0500,6.8505287,0.1,0.011058912
20220130T0600,6.4605284,0.2,0.007807398
20220130T0700,5.9905286,0,0.005985962
20220130T0800,5.3405285,0,0.003638138
20220130T0900,4.8705287,0,0.005577258
20220130T1000,5.0305285,0,0.015271065
20220130T1100,5.8005285,0,0.06516022
20220130T1200,6.1805286,0,0.10643044
20220130T1300,6.5105286,0,0.13567577
20220130T1400,7.6105285,0,0.123034306
20220130T1500,7.7405286,0,0.1178843
20220130T1600,8.040529,0,0.12275518
20220130T1700,8.130529,0,0.08547712
20220130T1800,7.8205285,0,0.04430088
20220130T1900,6.7705283,0,0.023926083
20220130T2000,5.7405286,0,0.004247296
20220130T2100,4.7305284,0,0
20220130T2200,3.9305286,0,0.002190383
20220130T2300,2.6205285,0,0.002432942
20220131T0000,2.3205285,0,0
20220131T0100,2.3905284,0,0
20220131T0200,2.2505286,0,0
20220131T0300,2.3305285,0,0.008040841
20220131T0400,1.8505287,0,0.009364972
20220131T0500,2.0705285,0,0.011292066
20220131T0600,2.1005285,0,0.014480301
20220131T0700,2.7905285,0,0.019355552
20220131T0800,3.0105286,0,0.023283854
20220131T0900,3.7105286,0,0.03594057
20220131T1000,4.2505283,0,0.052182134
20220131T1100,4.3505287,0,0.059018318
20220131T1200,5.3605285,0,0.08453238
20220131T1300,4.9505286,0.1,0.07756814
20220131T1400,5.040529,0.1,0.089493886
20220131T1500,4.6705284,0.1,0.08079041
20220131T1600,4.6205287,0.2,0.083608754
20220131T1700,4.2405286,0.1,0.075512215
20220131T1800,3.9505286,0,0.06571719
20220131T1900,3.3605285,0,0.05485122
20220131T2000,2.8505285,0,0.044182044
20220131T2100,2.1805286,0,0.031318117
20220131T2200,1.7505287,0,0.025485069
20220131T2300,1.6905286,0,0.029553685
20220201T0000,1.7205287,0,0.031694964
20220201T0100,1.6705287,0,0.032189976
20220201T0200,1.5905286,0,0.028273873
20220201T0300,1.7105286,0,0.027309762
20220201T0400,1.5405287,0,0.023325104
20220201T0500,1.5605286,0,0.022569643
20220201T0600,1.2305287,0,0.015975365
20220201T0700,0.6905287,0.2,0.006032795
20220201T0800,0.79052866,0.3,0.007928467
20220201T0900,0.80052865,0.1,0.013666739
20220201T1000,1.1705287,0,0.028058732
20220201T1100,1.6505287,0,0.055981755
20220201T1200,2.6705287,0,0.087932505
20220201T1300,2.8305285,0,0.08466491
20220201T1400,4.1405287,0,0.12006539
20220201T1500,5.1705284,0,0.13277662
20220201T1600,5.8505287,0,0.12839432
20220201T1700,5.3105288,0,0.09942876
20220201T1800,5.2405286,0,0.076829456
20220201T1900,4.8605285,0,0.05596505
20220201T2000,4.7405286,0,0.03782315
20220201T2100,5.0605288,0,0.03846788
20220201T2200,4.9305286,0,0.031728733
20220201T2300,5.0505285,0,0.02820337
20220202T0000,4.7705283,0,0.021573918
20220202T0100,4.8205285,0,0.019945925
20220202T0200,5.0905285,0,0.017881913
20220202T0300,5.540529,0,0.020349978
20220202T0400,5.4405284,0,0.018215438
20220202T0500,5.3305287,0,0.015061236
20220202T0600,5.6005287,0,0.01747688
20220202T0700,5.6405287,0,0.01783504
20220202T0800,5.4605284,0,0.017822273
20220202T0900,5.5105286,0,0.017131038
20220202T1000,5.9805284,0,0.03238726
20220202T1100,6.3805285,0,0.05586263
20220202T1200,6.7405286,0.1,0.07319963
20220202T1300,7.3905287,0.1,0.09278778
20220202T1400,9.290529,0,0.11266959
20220202T1500,9.170529,0,0.113573894
20220202T1600,9.270529,0,0.08334248
20220202T1700,9.320529,0,0.07388671
20220202T1800,9.070529,0,0.05420107
20220202T1900,8.500529,0,0.024968168
20220202T2000,8.400529,0,0.018572
20220202T2100,8.290529,0,0.019691054
20220202T2200,8.220529,0,0.016316693
20220202T2300,8.070529,0.1,0.012410686
20220203T0000,8.040529,0.2,0.011266175
20220203T0100,8.000528,0.1,0.011878733
20220203T0200,7.9205284,0.2,0.012178447
20220203T0300,7.8005285,0.1,0.012679552
20220203T0400,7.5905285,0,0.011168816
20220203T0500,6.7605286,0,0.002699257
20220203T0600,6.7805285,0,0.002601037
20220203T0700,6.3905287,0,0.002256566
20220203T0800,5.5705285,0,0.002556026
20220203T0900,3.6205285,0,0
20220203T1000,4.2205286,0,0.006676788
20220203T1100,6.3505287,0,0.06537415
20220203T1200,7.9905286,0,0.12504672
20220203T1300,8.990529,0,0.17262205
20220203T1400,10.220529,0,0.15916492
20220203T1500,10.690529,0,0.13384762
20220203T1600,11.0505295,0,0.12127694
20220203T1700,11.180529,0,0.08357833
20220203T1800,10.920529,0,0.03728877
20220203T1900,10.3005295,0,0.014618776
20220203T2000,9.950529,0,0
20220203T2100,9.580529,0,0
20220203T2200,9.240529,0,0
20220203T2300,9.190529,0,0.002668066
20220204T0000,8.950529,0,0.011911908
20220204T0100,7.1005287,0,0.023248779
20220204T0200,6.7005286,0,0.014109517
20220204T0300,6.7605286,0,0.012518838
20220204T0400,6.7005286,0,0.008119717
20220204T0500,6.2605286,0,0.0035518
20220204T0600,5.5905285,0,0.000307578
20220204T0700,5.4705286,0,0
20220204T0800,5.6305285,0,0
20220204T0900,5.3405285,0,0.001501696
20220204T1000,5.5205283,0,0.017786168
20220204T1100,6.7405286,0,0.062125564
20220204T1200,7.4805284,0,0.094113484
20220204T1300,8.120529,0,0.13037363
20220204T1400,9.410529,0,0.18817191
20220204T1500,9.840529,0,0.16683133
20220204T1600,10.360529,0,0.17019854
20220204T1700,10.280529,0,0.14860632
20220204T1800,9.620529,0,0.094224006
20220204T1900,8.950529,0,0.060669377
20220204T2000,8.100529,0,0.052210316
20220204T2100,7.8105288,0,0.055223357
20220204T2200,7.9105287,0,0.054367885
20220204T2300,8.130529,0,0.037879873
20220205T0000,6.6605287,0.5,0.023932563
20220205T0100,4.8505287,0,0.03404276
20220205T0200,4.5105286,0,0.023187755
20220205T0300,3.5505285,0,0.011341963
20220205T0400,2.4505286,0,0.008348191
20220205T0500,1.3605287,0,0.004821767
20220205T0600,1.2205287,0,0.001780765
20220205T0700,1.0705286,0,0.000538376
20220205T0800,1.1005287,0,0.001497788
20220205T0900,0.62052864,0,0.001213928
20220205T1000,1.7805287,0,0.019569306
20220205T1100,3.7005286,0,0.070667356
20220205T1200,5.1605287,0,0.11526058
20220205T1300,6.2505283,0,0.15366195
20220205T1400,7.1805286,0,0.18205921
20220205T1500,7.9705286,0,0.18900917
20220205T1600,8.150529,0,0.17395085
20220205T1700,8.020529,0,0.13702695
20220205T1800,7.3805285,0,0.080202416
20220205T1900,5.9705286,0,0.03356351
20220205T2000,4.7805285,0,0.025089167
20220205T2100,3.2605286,0,0.017620888
20220205T2200,2.3405285,0,0.013137073
20220205T2300,2.2105286,0,0.014241545
20220206T0000,2.3005285,0,0.015114888
20220206T0100,2.5605285,0,0.015743133
20220206T0200,2.6405284,0,0.009971678
20220206T0300,2.5905285,0,0.006993903
20220206T0400,2.7105286,0,0.010198927
20220206T0500,3.5405285,0,0.021545101
20220206T0600,3.7905285,0,0.024899771
20220206T0700,3.9705286,0,0.020691715
20220206T0800,4.1005287,0,0.023951009
20220206T0900,3.6205285,0,0.032624464
20220206T1000,4.1105285,0,0.05990509
20220206T1100,5.1105285,0,0.08560973
20220206T1200,6.7605286,0,0.12876168
20220206T1300,7.0605288,0,0.13082518
20220206T1400,8.350529,0,0.14994293
20220206T1500,8.910529,0,0.14645779
20220206T1600,9.270529,0,0.15834081
20220206T1700,9.170529,0,0.14444502
20220206T1800,8.080529,0.2,0.10345968
20220206T1900,7.2105284,0.2,0.07926952
20220206T2000,7.0905285,0,0.07189111
20220206T2100,7.1805286,0,0.0687708
20220206T2200,7.5805287,0,0.06447309
20220206T2300,7.8805285,0,0.060270395
20220207T0000,8.190529,0,0.06543037
20220207T0100,8.130529,0.1,0.051784854
20220207T0200,8.030529,0.7,0.04610177
20220207T0300,7.3405285,1.5,0.025301374
20220207T0400,6.4305286,1.7,0.039815992
20220207T0500,5.3805285,0.2,0.049294904
20220207T0600,4.4505286,0,0.044412628
20220207T0700,3.3005285,0,0.04534275
20220207T0800,2.2005286,0,0.03183958
20220207T0900,1.6305287,0,0.021357434
20220207T1000,2.1905286,0,0.029037563
20220207T1100,3.2005286,0,0.07248555
20220207T1200,3.5305285,0,0.09433171
20220207T1300,3.9905286,0,0.08852649
20220207T1400,6.0905285,0,0.1443904
20220207T1500,6.6705284,0,0.17384441
20220207T1600,6.8505287,0,0.15704887
20220207T1700,6.8605285,0,0.10941844
20220207T1800,6.2605286,0,0.075301446
20220207T1900,4.9605284,0,0.030247167
20220207T2000,3.9005284,0,0.026567256
20220207T2100,3.0105286,0,0.020797184
20220207T2200,2.3505285,0,0.01637797
20220207T2300,1.9805287,0,0.012951434
20220208T0000,1.4305286,0,0.010223394
20220208T0100,1.1905286,0,0.007820725
20220208T0200,1.2005286,0,0.007034496
20220208T0300,1.0605286,0,0.008175249
20220208T0400,0.7005287,0,0.005635444
20220208T0500,0.44052866,0,0.003475903
20220208T0600,0.44052866,0,0.003151743
20220208T0700,-0.04947134,0,0.002736099
20220208T0800,-0.31947133,0,0.002707405
20220208T0900,-0.39947134,0,0.002012595
20220208T1000,0.79052866,0,0.016574608
20220208T1100,3.3105285,0,0.07084437
20220208T1200,5.7205286,0,0.12940446
20220208T1300,7.2705283,0,0.17208178
20220208T1400,9.820529,0,0.21065369
20220208T1500,10.490529,0,0.21187347
20220208T1600,10.760529,0,0.18840276
20220208T1700,10.680529,0,0.1426876
20220208T1800,9.910529,0,0.07385049
20220208T1900,9.110529,0,0.021375379
20220208T2000,7.9605284,0,0.001798832
20220208T2100,7.290529,0,0.00141263
20220208T2200,6.9305286,0,0.006294201
20220208T2300,6.1505284,0,0.004021731
20220209T0000,5.4105287,0,0.002753776
20220209T0100,4.7605286,0,0.004443249
20220209T0200,3.9705286,0,0.004268813
20220209T0300,2.6705287,0,0
20220209T0400,2.0005286,0,0
20220209T0500,1.6105287,0,0
20220209T0600,1.5005287,0,0
20220209T0700,1.7505287,0,0.000762896
20220209T0800,2.2805285,0,0.005876527
20220209T0900,2.5805285,0,0.02197978
20220209T1000,2.8505285,0,0.02589543
20220209T1100,3.8805285,0,0.07571891
20220209T1200,6.2605286,0,0.1303756
20220209T1300,8.440529,0,0.18334001
20220209T1400,9.780529,0,0.21184045
20220209T1500,11.070529,0,0.21534055
20220209T1600,11.670529,0,0.18398875
20220209T1700,11.830529,0,0.13044356
20220209T1800,11.440529,0,0.06183617
20220209T1900,11.0505295,0,0.023411442
20220209T2000,10.100529,0,0.027968619
20220209T2100,9.150529,0,0.023681235
20220209T2200,7.4805284,0,0.018363977
20220209T2300,5.7705283,0,0.013053603
20220210T0000,6.9705286,0,0.02060324
20220210T0100,6.3305287,0,0.023799222
20220210T0200,4.5005283,0,0.01564835
20220210T0300,4.0805287,0,0.008246499
20220210T0400,3.9905286,0,0.007056274
20220210T0500,3.7405286,0,0.006285432
20220210T0600,3.5305285,0,0.011727204
20220210T0700,3.6605287,0,0.017615015
20220210T0800,4.3105288,0,0.019086828
20220210T0900,4.4305286,0,0.023410695
20220210T1000,3.9905286,0,0.02167657
20220210T1100,5.3605285,0,0.07846688
20220210T1200,8.990529,0,0.14814782
20220210T1300,10.940529,0,0.19763023
20220210T1400,12.0505295,0,0.23283619
20220210T1500,12.560529,0,0.23338716
20220210T1600,12.540529,0,0.20995322
20220210T1700,12.290529,0,0.16714303
20220210T1800,11.380529,0,0.097063385
20220210T1900,9.870529,0,0.028197035
20220210T2000,9.030529,0,0.016709998
20220210T2100,9.150529,0,0.021822399
20220210T2200,9.220529,0,0.01567497
20220210T2300,8.970529,0,0.010929461
20220211T0000,8.080529,0,0.002920503
20220211T0100,7.4105287,0,0
20220211T0200,6.7205286,0.4,0
20220211T0300,6.6705284,0.3,0
20220211T0400,6.5605288,0.7,0
20220211T0500,6.2605286,0.1,0.008820157
20220211T0600,5.1605287,0.7,0.016485069
20220211T0700,2.5405285,0.9,0.006284839
20220211T0800,1.7205287,0.8,0
20220211T0900,2.0105286,0.1,0.009467011
20220211T1000,3.0105286,0,0.021363081
20220211T1100,4.1805286,0,0.06389957
20220211T1200,5.1005287,0,0.10705057
20220211T1300,6.0605288,0,0.16491826
20220211T1400,6.7705283,0,0.18464969
20220211T1500,7.2005286,0,0.19076428
20220211T1600,7.2505283,0,0.17431532
20220211T1700,7.0905285,0,0.13166519
20220211T1800,6.4605284,0,0.078054816
20220211T1900,5.3105288,0,0.029880246
20220211T2000,3.9705286,0,0.019633535
20220211T2100,3.1005285,0,0.009136985
20220211T2200,2.4105287,0,0.008837472
20220211T2300,1.2605287,0,0.006657101
20220212T0000,0.7605287,0,0.00494204
20220212T0100,0.12052866,0,0.00242044
20220212T0200,0.27052864,0,0.009754061
20220212T0300,0.08052866,0,0.00985471
20220212T0400,-0.14947134,0,0.002877617
20220212T0500,-0.16947135,0,0
20220212T0600,-0.37947133,0,0
20220212T0700,-0.5394713,0,0
20220212T0800,-0.64947134,0,0
20220212T0900,-0.5594713,0,0.007955949
20220212T1000,0.6405287,0,0.019979225
20220212T1100,2.5305285,0,0.079937615
20220212T1200,3.5505285,0,0.12840164
20220212T1300,4.6705284,0,0.16611798
20220212T1400,5.8505287,0,0.20833099
20220212T1500,6.9705286,0,0.21483976
20220212T1600,7.8705287,0,0.19623372
20220212T1700,8.260529,0,0.15047362
20220212T1800,8.080529,0,0.07946294
20220212T1900,7.5505285,0,0.033592295
20220212T2000,3.5805285,0,0.03513895
20220212T2100,4.2505283,0,0.032611687
20220212T2200,5.040529,0,0.036998037
20220212T2300,4.8005285,0,0.034949854
20220213T0000,4.8105288,0,0.03234529
20220213T0100,5.3105288,0,0.032058273
20220213T0200,4.8705287,0,0.024440628
20220213T0300,4.1905284,0,0.016228594
20220213T0400,3.8605285,0,0.005965351
20220213T0500,3.8605285,0,0.00541297
20220213T0600,3.7305286,0,0.013779555
20220213T0700,2.4605286,0,0.012272923
20220213T0800,2.1705287,0,0.011502542
20220213T0900,2.2405286,0,0.024498992
20220213T1000,2.3305285,0,0.030773401
20220213T1100,4.8005285,0,0.08473283
20220213T1200,8.930529,0,0.15935281
20220213T1300,10.730529,0,0.23214057
20220213T1400,11.310529,0,0.2608616
20220213T1500,11.680529,0,0.2586854
20220213T1600,11.870529,0,0.23235457
20220213T1700,11.260529,0,0.18841556
20220213T1800,9.830529,0,0.12470869
20220213T1900,7.7705283,0,0.050311048
20220213T2000,5.1605287,0,0.02530646
20220213T2100,3.0605285,0,0.009435862
20220213T2200,2.0005286,0,0.008345255
20220213T2300,1.0605286,0,0.010821595
20220214T0000,0.16052866,0,0.007999101
20220214T0100,-1.1594714,0,0.003980504
20220214T0200,-1.2994714,0,0.004205983
20220214T0300,-0.96947134,0,0.008203022
20220214T0400,-0.029471342,0,0.02028099
20220214T0500,1.4105287,0,0.0369627
20220214T0600,1.6305287,0,0.034820534
20220214T0700,2.3805285,0,0.032745894
20220214T0800,3.8605285,0,0.038910717
20220214T0900,5.5705285,0,0.056505505
20220214T1000,7.7205286,0,0.055706844
20220214T1100,8.280529,0,0.076891616
20220214T1200,8.540529,0,0.09317126
20220214T1300,9.250529,0,0.09145415
20220214T1400,9.210529,0,0.10815787
20220214T1500,8.530529,0.5,0.069627225
20220214T1600,8.340529,0.6,0.060605206
20220214T1700,7.8905287,0.5,0.05070279
20220214T1800,7.2605286,0.5,0.039158083
20220214T1900,6.7505283,0.2,0.021746442
20220214T2000,6.0905285,0.5,0.002583399
20220214T2100,5.8905287,0.5,0
20220214T2200,5.8705287,0,5.87E-05
20220214T2300,6.0105286,0,0.000258499
20220215T0000,6.2305284,0,0.001740839
20220215T0100,6.5805287,0,0
20220215T0200,6.5605288,0,0.001956401
20220215T0300,6.0005283,0,0.004818739
20220215T0400,5.1805286,0,0.004734121
20220215T0500,4.4005284,0,0.005467794
20220215T0600,5.1805286,0,0.005823815
20220215T0700,4.9605284,0,0.00432304
20220215T0800,4.9305286,0,0.002564274
20220215T0900,5.1005287,0,0.017746588
20220215T1000,5.5305285,0,0.037142787
20220215T1100,6.0305285,0,0.08374675
20220215T1200,5.8505287,0,0.10617172
20220215T1300,6.3605285,0,0.105320916
20220215T1400,7.7505283,0,0.13122201
20220215T1500,8.020529,0,0.17767103
20220215T1600,7.9505286,0,0.15889463
20220215T1700,7.7205286,0,0.13129097
20220215T1800,7.1605287,0,0.08987692
20220215T1900,6.0905285,0,0.027170744
20220215T2000,5.2305284,0,0.020526003
20220215T2100,4.4205284,0,0.025426973
20220215T2200,4.1105285,0,0.02430695
20220215T2300,3.7105286,0,0.02637049
20220216T0000,4.4905286,0,0.031832736
20220216T0100,5.1605287,0,0.030987468
20220216T0200,5.2805285,0,0.029712733
20220216T0300,5.9105287,0,0.038265526
20220216T0400,5.5705285,0,0.042386144
20220216T0500,5.2305284,0,0.043255214
20220216T0600,5.0105286,0,0.044578373
20220216T0700,5.3105288,0,0.04202174
20220216T0800,5.4305286,0,0.04141505
20220216T0900,5.7405286,0,0.059454124
20220216T1000,6.2805285,0,0.06624421
20220216T1100,7.1405287,0,0.077762574
20220216T1200,8.200529,0,0.08932628
20220216T1300,10.530529,0,0.13605542
20220216T1400,11.630529,0,0.1417741
20220216T1500,11.570529,0,0.12860015
20220216T1600,11.970529,0,0.12372952
20220216T1700,11.920529,0,0.11923681
20220216T1800,11.990529,0,0.09655294
20220216T1900,11.500529,0,0.058370214
20220216T2000,11.410529,0,0.052463554
20220216T2100,11.470529,0,0.048666336
20220216T2200,11.720529,0,0.05696952
20220216T2300,11.740529,0,0.054863945
20220217T0000,11.620529,0,0.054152828
20220217T0100,11.400529,0,0.054401245
20220217T0200,11.110529,0,0.057795744
20220217T0300,11.380529,0,0.060003348
20220217T0400,11.110529,0.2,0.059999052
20220217T0500,10.630529,0.5,0.05440173
20220217T0600,10.160529,0.3,0.046838738
20220217T0700,9.920529,0.2,0.040073384
20220217T0800,9.640529,0.1,0.036771078
20220217T0900,9.510529,0,0.055277027
20220217T1000,10.020529,0,0.07761446
20220217T1100,10.3005295,0,0.11579392
20220217T1200,10.580529,0,0.15929228
20220217T1300,10.850529,0,0.1870999
20220217T1400,11.710529,0,0.17996758
20220217T1500,12.590529,0,0.20259699
20220217T1600,12.000529,0,0.19834188
20220217T1700,11.420529,0,0.14900807
20220217T1800,11.020529,0,0.11414892
20220217T1900,10.360529,0,0.0706561
20220217T2000,9.470529,0,0.039487373
20220217T2100,9.080529,0,0.031423405
20220217T2200,9.200529,0,0.04188205
20220217T2300,9.490529,0,0.04066395
20220218T0000,8.900529,0,0.024811849
20220218T0100,8.930529,0,0.020677513
20220218T0200,7.9805284,0,0.017341128
20220218T0300,6.9105287,0,0.012986803
20220218T0400,7.1305285,0,0.014994636
20220218T0500,5.7705283,0,0.009205252
20220218T0600,5.7205286,0,0.00817693
20220218T0700,5.6505284,0,0.007225758
20220218T0800,6.3705287,0,0.011324752
20220218T0900,6.5005283,0,0.015810398
20220218T1000,7.4605284,0,0.04298594
20220218T1100,10.290529,0,0.10578378
20220218T1200,12.150529,0,0.1725615
20220218T1300,14.460529,0,0.23642595
20220218T1400,17.030529,0,0.30173013
20220218T1500,17.530529,0,0.30654836
20220218T1600,17.72053,0,0.2903292
20220218T1700,17.530529,0,0.25821954
20220218T1800,16.500528,0,0.20593143
20220218T1900,14.910529,0,0.1099385
20220218T2000,13.280529,0,0.061681855
20220218T2100,11.490529,0,0.04835443
20220218T2200,10.360529,0,0.0828182
20220218T2300,9.070529,0,0.06514003
20220219T0000,8.230529,0,0.05728602
20220219T0100,7.5105286,0,0.045062613
20220219T0200,7.290529,0,0.0457418
20220219T0300,6.9305286,0,0.04314157
20220219T0400,6.3305287,0,0.039588578
20220219T0500,5.9605284,0,0.035694115
20220219T0600,5.1605287,0,0.030442992
20220219T0700,4.5905285,0,0.02592613
20220219T0800,4.2705283,0,0.022226138
20220219T0900,3.8705285,0,0.024357263
20220219T1000,4.6505284,0,0.056352388
20220219T1100,5.3905287,0,0.105342984
20220219T1200,6.2105284,0,0.15028441
20220219T1300,6.9605284,0,0.1860522
20220219T1400,7.8105288,0,0.2108985
20220219T1500,8.360529,0,0.21782734
20220219T1600,8.580529,0,0.20464604
20220219T1700,8.450529,0,0.1689415
20220219T1800,8.070529,0,0.11465608
20220219T1900,6.9705286,0,0.043449108
20220219T2000,5.8405285,0,0.028359864
20220219T2100,4.7505283,0,0.02750575
20220219T2200,3.9805286,0,0.03126702
20220219T2300,4.0605288,0,0.035740186
20220220T0000,3.9805286,0,0.03817708
20220220T0100,4.2605286,0,0.04763647
20220220T0200,5.2605286,0,0.06531895
20220220T0300,5.9605284,0,0.06863027
20220220T0400,5.8805285,0,0.070403315
20220220T0500,4.9605284,0,0.05903002
20220220T0600,4.4105287,0,0.04431097
20220220T0700,4.4605284,0,0.035143152
20220220T0800,4.4405284,0,0.029456042
20220220T0900,4.7305284,0,0.034435507
20220220T1000,5.9705286,0,0.06715295
20220220T1100,7.5705285,0,0.12201517
20220220T1200,8.780529,0,0.1610095
20220220T1300,9.280529,0,0.162856
20220220T1400,11.180529,0,0.19680686
20220220T1500,12.110529,0,0.23575012
20220220T1600,12.360529,0,0.2292023
20220220T1700,12.240529,0,0.20084234
20220220T1800,11.750529,0,0.15280312
20220220T1900,10.8005295,0,0.09536875
20220220T2000,10.060529,0,0.08703237
20220220T2100,9.880529,0,0.09429213
20220220T2200,10.120529,0,0.09006278
20220220T2300,9.730529,0,0.076214075
20220221T0000,9.200529,0,0.08517595
20220221T0100,9.180529,0,0.08965167
20220221T0200,8.970529,0,0.08857606
20220221T0300,8.540529,0,0.08812785
20220221T0400,8.270529,0,0.07769116
20220221T0500,8.200529,0,0.07463539
20220221T0600,8.120529,0,0.059253864
20220221T0700,7.1205287,1.1,0.032946013
20220221T0800,5.4005284,0.1,0.052772466
